"city","yq","cecptrating","totalcost","incentiverate","TOTALOOH","PWRPRICE","WPOOH"
"Redding",2009 Q1,11682,130115.4296875,1.54999995231628,79371,0.785000011324882,0.147182220206373
"Redding",2009 Q2,52317,502138.80078125,1.54999995231628,79371,0.785000011324882,0.659145027780928
"Redding",2009 Q3,116212,779047.265625,1.30499998728434,79371,0.785000011324882,1.46416197351678
"Redding",2009 Q4,37453,261215,1.10000002384186,79371,0.785000011324882,0.471872598304167
"Redding",2010 Q1,35464,301062.69140625,0.950000007947287,79371,0.785000011324882,0.446813067745146
"Redding",2010 Q2,54752,362058,0.648749977350235,79371,0.785000011324882,0.689823739149059
"Redding",2010 Q3,32977,351766,0.649999976158142,79371,0.785000011324882,0.415479205251288
"Redding",2010 Q4,31610,244979.703125,0.469999986886978,79371,0.785000011324882,0.39825629008076
"Redding",2011 Q1,39030,272389,0.349999994039536,79371,0.785000011324882,0.491741316097819
"Redding",2011 Q2,23675.0001220703,164821.681640625,0.349999994039536,79371,0.785000011324882,0.298282749644962
"Redding",2011 Q3,32358,250444.23828125,0.309999996423722,79371,0.785000011324882,0.407680387043127
"Redding",2011 Q4,8497,41240.28125,0.25,79371,0.785000011324882,0.107054213755654
"Redlands",2007 Q3,45366,441459,2.90857141358512,61438,0.77199999988079,0.738402942804128
"Redlands",2007 Q4,24579,235715,2.58124998211861,61438,0.77199999988079,0.400061850971711
"Redlands",2008 Q1,23704,230862,2.71999998092651,61438,0.77199999988079,0.385819850906605
"Redlands",2008 Q2,46730,428581.98828125,2.23750004172325,61438,0.77199999988079,0.760604186334191
"Redlands",2008 Q3,18854,196758.408203125,2.20000004768372,61438,0.77199999988079,0.306878479117159
"Redlands",2008 Q4,39695,411073.96875,2.20000004768372,61438,0.77199999988079,0.646098505810736
"Redlands",2009 Q1,60519,607718.693359375,2.20272731781006,61438,0.77199999988079,0.985041830788763
"Redlands",2009 Q2,61495,524442.78125,2.11363639614799,61438,0.77199999988079,1.00092776457567
"Redlands",2009 Q3,61533,512609.7109375,1.89888886610667,61438,0.77199999988079,1.00154627429278
"Redlands",2009 Q4,107203,867639.8828125,1.89999997615814,61438,0.77199999988079,1.74489729483382
"Redlands",2010 Q1,43344,327776,1.80899999141693,61438,0.77199999988079,0.705491715225105
"Redlands",2010 Q2,136648,1002539.34960938,1.74222218990326,61438,0.77199999988079,2.22416094273902
"Redlands",2010 Q3,82745,738577.50390625,1.54944439729054,61438,0.77199999988079,1.34680490901397
"Redlands",2010 Q4,44003,342455.5,1.54999995231628,61438,0.77199999988079,0.716217975845568
"Redlands",2011 Q1,85175,692204.599609375,1.37857140813555,61438,0.77199999988079,1.3863569777662
"Redlands",2011 Q2,96520,844623.5,1.0986956772597,61438,0.77199999988079,1.5710146814675
"Redlands",2011 Q3,128238,1008520.546875,0.98750001192093,61438,0.77199999988079,2.08727497639897
"Redlands",2011 Q4,102290.999755859,893079.470703125,0.649999976158142,61438,0.77199999988079,1.66494677163741
"Redondo Beach",2007 Q3,4601,50153.900390625,2.97500002384186,57918,0.77199999988079,0.0794398977865258
"Redondo Beach",2007 Q4,4909,49157.94921875,2.5,57918,0.77199999988079,0.0847577609724093
"Redondo Beach",2008 Q1,5721,60651.109375,2.5,57918,0.77199999988079,0.0987775820988294
"Redondo Beach",2008 Q2,16087,154407.900390625,2.32000002861023,57918,0.77199999988079,0.277754756725025
"Redondo Beach",2008 Q3,25469,304787.16015625,2.19714290755136,57918,0.77199999988079,0.439742394419697
"Redondo Beach",2008 Q4,6132,56422.130859375,2.18500006198884,57918,0.77199999988079,0.105873821609862
"Redondo Beach",2009 Q1,9350,84467.37890625,2.20000004768372,57918,0.77199999988079,0.161435132428606
"Redondo Beach",2009 Q2,12218,117569.481445312,2.05000001192093,57918,0.77199999988079,0.210953416899755
"Redondo Beach",2009 Q3,14886,131336,1.89666664600372,57918,0.77199999988079,0.257018543457992
"Redondo Beach",2009 Q4,18036,164081,1.89999997615814,57918,0.77199999988079,0.311405780586346
"Redondo Beach",2010 Q1,19224,183927,1.89999997615814,57918,0.77199999988079,0.33191753858904
"Redondo Beach",2010 Q2,13887,135042.66015625,1.61599996089935,57918,0.77199999988079,0.239770019683
"Redondo Beach",2010 Q3,31332,267352.75,1.54999995231628,57918,0.77199999988079,0.540971718636693
"Redondo Beach",2010 Q4,30938,261064.599609375,1.54888884226481,57918,0.77199999988079,0.534168997548258
"Redondo Beach",2011 Q1,30675,245388.80078125,1.24750000238419,57918,0.77199999988079,0.529628094892779
"Redondo Beach",2011 Q2,30687,263172.181640625,1.0971428837095,57918,0.77199999988079,0.529835284367554
"Redondo Beach",2011 Q3,28131,228264.361328125,0.950000007947287,57918,0.77199999988079,0.485703926240547
"Redondo Beach",2011 Q4,10110,73549.599609375,0.649999976158142,57918,0.77199999988079,0.174557132497669
"Redwood City",2007 Q3,47738,482171.560546875,2.44187501072884,58882,0.785000011324882,0.81074012431643
"Redwood City",2007 Q4,23634,235411.12890625,2.19857147761754,58882,0.785000011324882,0.401379029244931
"Redwood City",2008 Q1,39028,400736.708984375,2.17272731390867,58882,0.785000011324882,0.662817159743215
"Redwood City",2008 Q2,14327,135042.630859375,1.89499998092651,58882,0.785000011324882,0.243317142760096
"Redwood City",2008 Q3,53619,618806.0703125,1.89857140609196,58882,0.785000011324882,0.910617845861214
"Redwood City",2008 Q4,32950.0002441406,355703.94921875,1.85624997317791,58882,0.785000011324882,0.559593767945053
"Redwood City",2009 Q1,28919,263380.96875,1.54999995231628,58882,0.785000011324882,0.491134811996875
"Redwood City",2009 Q2,50738.0004882812,569747.201171875,1.45357138769967,58882,0.785000011324882,0.861689488948766
"Redwood City",2009 Q3,29030.0001220703,272887.090820312,1.29999999205271,58882,0.785000011324882,0.493019940254582
"Redwood City",2009 Q4,14033,126204.859375,1.09250003099442,58882,0.785000011324882,0.238324105838796
"Redwood City",2010 Q1,63966,668536.90234375,1.09909093379975,58882,0.785000011324882,1.08634217587718
"Redwood City",2010 Q2,40666,361349.408203125,0.728181806477634,58882,0.785000011324882,0.690635508304745
"Redwood City",2010 Q3,73174,608914.73046875,0.643999981880188,58882,0.785000011324882,1.2427227336028
"Redwood City",2010 Q4,6616,53309,0.349999994039536,58882,0.785000011324882,0.112360313848035
"Redwood City",2011 Q1,14194,142773.599609375,0.349999994039536,58882,0.785000011324882,0.241058387962365
"Redwood City",2011 Q2,51587.0002441406,437234.250976562,0.349166661500931,58882,0.785000011324882,0.87610815264666
"Redwood City",2011 Q3,42350,366991.66015625,0.340909085490487,58882,0.785000011324882,0.719235080330152
"Redwood City",2011 Q4,17857,142877.599609375,0.25,58882,0.785000011324882,0.303267552053259
"Richmond",2007 Q3,18783.9998779297,182004,2.27125003933907,75933,0.785000011324882,0.24737597458193
"Richmond",2007 Q4,8908,98582.5,2.20000004768372,75933,0.785000011324882,0.117313947822422
"Richmond",2008 Q1,8774,93479.16015625,2.12500002980233,75933,0.785000011324882,0.115549234193302
"Richmond",2008 Q2,13489,128568,1.88666665554046,75933,0.785000011324882,0.177643448829889
"Richmond",2008 Q3,17794,167620.599609375,1.89857140609196,75933,0.785000011324882,0.234338166541556
"Richmond",2008 Q4,114422,1095704.8125,1.82444441318512,75933,0.785000011324882,1.5068810662031
"Richmond",2009 Q1,5376,47613.8203125,1.54999995231628,75933,0.785000011324882,0.0707992572399352
"Richmond",2009 Q2,11041,114133.349609375,1.54999995231628,75933,0.785000011324882,0.145404501336705
"Richmond",2009 Q3,7681,57846.7099609375,1.32249999046326,75933,0.785000011324882,0.101154965561745
"Richmond",2009 Q4,18941.0000610352,238333.372070312,1.10000002384186,75933,0.785000011324882,0.249443589230442
"Richmond",2010 Q1,21923,171383.15234375,0.748333329955737,75933,0.785000011324882,0.288715051426916
"Richmond",2010 Q2,21456,189314.639648438,0.696666651301914,75933,0.785000011324882,0.282564892734384
"Richmond",2010 Q3,13003,112977.760742188,0.649999976158142,75933,0.785000011324882,0.171243069548154
"Richmond",2010 Q4,8373,65696,0.349999994039536,75933,0.785000011324882,0.110268262810636
"Richmond",2011 Q1,8442,80016.3984375,0.349999994039536,75933,0.785000011324882,0.111176958634586
"Richmond",2011 Q2,17405,146801.4375,0.349999994039536,75933,0.785000011324882,0.229215229215229
"Richmond",2011 Q3,24715,200050.30078125,0.349999994039536,75933,0.785000011324882,0.325484308535156
"Richmond",2011 Q4,4510,37732,0.25,75933,0.785000011324882,0.0593944661741272
"Ridgecrest",2007 Q3,15709,153754,2.50333333015442,24659,0.77199999988079,0.637049353177339
"Ridgecrest",2007 Q4,17020.9997558594,144074.201171875,2.49750000238418,24659,0.77199999988079,0.690255069380728
"Ridgecrest",2008 Q1,7795,65563.33984375,2.5,24659,0.77199999988079,0.316111764467334
"Ridgecrest",2008 Q2,9302,103382.380859375,2.30000003178915,24659,0.77199999988079,0.377225353826189
"Ridgecrest",2008 Q3,37016,309653.66015625,2.20000004768372,24659,0.77199999988079,1.50111521148465
"Ridgecrest",2008 Q4,30629,280788.171875,2.33000004291535,24659,0.77199999988079,1.24210227503143
"Ridgecrest",2009 Q1,2360,24464,2.20000004768372,24659,0.77199999988079,0.0957054219554726
"Ridgecrest",2009 Q2,32999.0002441406,293366.6484375,2.18125002086163,24659,0.77199999988079,1.33821323833654
"Ridgecrest",2009 Q3,30892,280879.0703125,1.89999997615814,24659,0.77199999988079,1.25276775213918
"Ridgecrest",2009 Q4,32909,253025.439453125,1.89999997615814,24659,0.77199999988079,1.33456344539519
"Ridgecrest",2010 Q1,30635,198026.379882812,1.75249998271465,24659,0.77199999988079,1.24234559390081
"Ridgecrest",2010 Q2,46047,369931.01953125,1.76199996471405,24659,0.77199999988079,1.86735066304392
"Ridgecrest",2010 Q3,31002,200568.169921875,1.54999995231628,24659,0.77199999988079,1.25722859807778
"Ridgecrest",2010 Q4,34131,258137.518066406,1.5349999666214,24659,0.77199999988079,1.38411938845857
"Ridgecrest",2011 Q1,8815,63647.189453125,1.10000002384186,24659,0.77199999988079,0.357475972261649
"Ridgecrest",2011 Q2,37223,301788.779296875,1.09625002741814,24659,0.77199999988079,1.5095097124782
"Ridgecrest",2011 Q3,44885.0004882812,308436.4765625,1.03000000119209,24659,0.77199999988079,1.82022792847566
"Ridgecrest",2011 Q4,30579.9997558594,225450.87109375,0.649999976158142,24659,0.77199999988079,1.24011516103084
"Riverside",2007 Q3,41524,402852.5703125,2.48833334445953,206747,0.77199999988079,0.200844510440297
"Riverside",2007 Q4,45720,435949.7890625,2.57857142175947,206747,0.77199999988079,0.221139847252923
"Riverside",2008 Q1,16153.0002441406,164541.19921875,2.6424999833107,206747,0.77199999988079,0.0781293089821889
"Riverside",2008 Q2,28626,272385,2.30000003178915,206747,0.77199999988079,0.13845908284038
"Riverside",2008 Q3,58986,530813.50390625,2.20000004768372,206747,0.77199999988079,0.285305228129066
"Riverside",2008 Q4,15795,170335,2.20000004768372,206747,0.77199999988079,0.0763977228206455
"Riverside",2009 Q1,75509.0004882812,686207.87109375,2.17500004172325,206747,0.77199999988079,0.365224165227458
"Riverside",2009 Q2,46460,414469.498046875,2.12500002980233,206747,0.77199999988079,0.224719101123595
"Riverside",2009 Q3,21894,169411.4296875,1.81249997019767,206747,0.77199999988079,0.105897546276367
"Riverside",2009 Q4,56450.9990234375,433184,1.89874997735023,206747,0.77199999988079,0.273043860483768
"Riverside",2010 Q1,37831,303817.5390625,1.89999997615814,206747,0.77199999988079,0.182982098893817
"Riverside",2010 Q2,154231,1286298.9375,1.67838706124213,206747,0.77199999988079,0.745989059091547
"Riverside",2010 Q3,107878,921093.25390625,1.54849995374679,206747,0.77199999988079,0.521787498730332
"Riverside",2010 Q4,91567,757381.19921875,1.54937495291233,206747,0.77199999988079,0.442893971859326
"Riverside",2011 Q1,48371,412270,1.32499998807907,206747,0.77199999988079,0.23396228240313
"Riverside",2011 Q2,123621,1070850.18945312,1.09967744350434,206747,0.77199999988079,0.59793370641412
"Riverside",2011 Q3,169106.000976562,1259559.70117188,0.973103457483753,206747,0.77199999988079,0.817936903445092
"Riverside",2011 Q4,169553,1219025.02734375,0.649999976158142,206747,0.77199999988079,0.820098961532695
"Rocklin",2007 Q3,59778.9998779297,568993.5078125,2.43500001089914,54234,0.785000011324882,1.10224213367868
"Rocklin",2007 Q4,38846,420429.783203125,2.20000004768372,54234,0.785000011324882,0.716266548659512
"Rocklin",2008 Q1,46578,470486.1328125,2.16500004529953,54234,0.785000011324882,0.858833941807722
"Rocklin",2008 Q2,45191,530994.9296875,1.89999997615814,54234,0.785000011324882,0.833259578861969
"Rocklin",2008 Q3,36783,357551.208984375,1.89999997615814,54234,0.785000011324882,0.678227680053103
"Rocklin",2008 Q4,12448,119974.5,1.81249997019767,54234,0.785000011324882,0.22952391488734
"Rocklin",2009 Q1,22966,212469.33984375,1.54999995231628,54234,0.785000011324882,0.423461297341151
"Rocklin",2009 Q2,48646.9997558594,494438.9609375,1.54999995231628,54234,0.785000011324882,0.896983437619563
"Rocklin",2009 Q3,97056,857362.03125,1.39523807593754,54234,0.785000011324882,1.78957849319615
"Rocklin",2009 Q4,70527,631873.609375,1.10000002384186,54234,0.785000011324882,1.30042040048678
"Rocklin",2010 Q1,126754,1106711.38085938,1.07733335494995,54234,0.785000011324882,2.3371685658443
"Rocklin",2010 Q2,157732.00012207,1382693.57226562,0.65999997950889,54234,0.785000011324882,2.90836007158001
"Rocklin",2010 Q3,187403.000366211,1747498.91210938,0.642916649580002,54234,0.785000011324882,3.45545230604807
"Rocklin",2010 Q4,58011,505244.19921875,0.407999992370606,54234,0.785000011324882,1.06964265958624
"Rocklin",2011 Q1,83248,751909.802734375,0.349999994039536,54234,0.785000011324882,1.53497805804477
"Rocklin",2011 Q2,85428.0002441406,787548.998046875,0.349999994039536,54234,0.785000011324882,1.57517424944022
"Rocklin",2011 Q3,176140,1450885.32617188,0.343076918560725,54234,0.785000011324882,3.24777814655013
"Rocklin",2011 Q4,178301,1430847.92480469,0.252222222089767,54234,0.785000011324882,3.28762399970498
"Rohnert Park",2007 Q3,2810,24571,2.35000002384186,35587,0.785000011324882,0.078961418495518
"Rohnert Park",2007 Q4,4037.00024414062,42427,2.20000004768372,35587,0.785000011324882,0.113440308093984
"Rohnert Park",2008 Q1,6357,64168,2.20000004768372,35587,0.785000011324882,0.178632646753028
"Rohnert Park",2008 Q2,6670.00024414062,62699,1.89999997615814,35587,0.785000011324882,0.187428000228753
"Rohnert Park",2008 Q3,1919,37818,1.89999997615814,35587,0.785000011324882,0.0539241857981847
"Rohnert Park",2008 Q4,8970,65523.5595703125,1.66666662693023,35587,0.785000011324882,0.25205833590918
"Rohnert Park",2009 Q1,6499,67248.609375,1.54999995231628,35587,0.785000011324882,0.1826228679012
"Rohnert Park",2009 Q2,16772,148958.0703125,1.54999995231628,35587,0.785000011324882,0.471295697867199
"Rohnert Park",2009 Q3,36901,329250.84765625,1.31583332022031,35587,0.785000011324882,1.03692359569506
"Rohnert Park",2009 Q4,39511,340800.3203125,1.10000002384186,35587,0.785000011324882,1.11026498440442
"Rohnert Park",2010 Q1,16349,130433.630859375,1.10000002384186,35587,0.785000011324882,0.459409334869475
"Rohnert Park",2010 Q2,21166,182347.73828125,0.723333319028219,35587,0.785000011324882,0.594767752269087
"Rohnert Park",2010 Q3,26781,201998,0.637777758969201,35587,0.785000011324882,0.752550088515469
"Rohnert Park",2010 Q4,31641.9997558594,233006.580078125,0.438999989628792,35587,0.785000011324882,0.889144905607648
"Rohnert Park",2011 Q1,23870,199533.939453125,0.349999994039536,35587,0.785000011324882,0.670750554977941
"Rohnert Park",2011 Q2,17760,144924.900390625,0.349999994039536,35587,0.785000011324882,0.499058645010819
"Rohnert Park",2011 Q3,11373,85557,0.349999994039536,35587,0.785000011324882,0.319582993789867
"Rohnert Park",2011 Q4,5447,43224,0.299999997019768,35587,0.785000011324882,0.15306151122601
"Salinas",2007 Q3,18051,175013.150390625,2.27500003576279,75897,0.785000011324882,0.237835487568679
"Salinas",2007 Q4,22396,167136.841796875,2.19500005245209,75897,0.785000011324882,0.295084127172352
"Salinas",2008 Q1,10443,100825.69921875,2.20000004768372,75897,0.785000011324882,0.137594371319024
"Salinas",2008 Q2,24203,228750,1.89999997615814,75897,0.785000011324882,0.31889270985678
"Salinas",2008 Q3,21531,219710.650390625,1.89714283602578,75897,0.785000011324882,0.283687102257006
"Salinas",2008 Q4,23584,234893.021484375,1.71249996125698,75897,0.785000011324882,0.31073691977285
"Salinas",2009 Q1,21210,211872,1.54999995231628,75897,0.785000011324882,0.279457686074548
"Salinas",2009 Q2,43100,412421.68359375,1.54499995708465,75897,0.785000011324882,0.567874883065207
"Salinas",2009 Q3,64945,566788.23828125,1.50299996137619,75897,0.785000011324882,0.85569917124524
"Salinas",2009 Q4,26334,269064.74609375,1.10000002384186,75897,0.785000011324882,0.346970235977707
"Salinas",2010 Q1,43387,366655.704101562,1.06363637880846,75897,0.785000011324882,0.571656323701859
"Salinas",2010 Q2,47120,342737.666992188,0.795454534617337,75897,0.785000011324882,0.620841403481034
"Salinas",2010 Q3,41620,331550.80078125,0.649999976158142,75897,0.785000011324882,0.54837477107132
"Salinas",2010 Q4,10019,83427,0.449999988079071,75897,0.785000011324882,0.132007852747803
"Salinas",2011 Q1,46158,328047.6328125,0.349999994039536,75897,0.785000011324882,0.608166330685007
"Salinas",2011 Q2,44045,386181.46484375,0.349999994039536,75897,0.785000011324882,0.58032596808833
"Salinas",2011 Q3,20572,131426.470703125,0.349999994039536,75897,0.785000011324882,0.271051556715022
"Salinas",2011 Q4,12722,102267.220703125,0.274999998509884,75897,0.785000011324882,0.16762190863934
"San Bernardino",2007 Q3,4787,37549.939453125,2.5,124727,0.77199999988079,0.038379821530222
"San Bernardino",2007 Q4,3191,29977,2.5,124727,0.77199999988079,0.0255838751834005
"San Bernardino",2008 Q1,11565,91461,2.48000001907348,124727,0.77199999988079,0.0927225059530014
"San Bernardino",2008 Q2,16662,150330,2.20000004768372,124727,0.77199999988079,0.133587755658358
"San Bernardino",2008 Q3,15408.9998779297,161059,2.19800004959107,124727,0.77199999988079,0.123541814345969
"San Bernardino",2008 Q4,19928,191678.547851562,2.20000004768372,124727,0.77199999988079,0.159772944109936
"San Bernardino",2009 Q1,10876,121043.04296875,2.20000004768372,124727,0.77199999988079,0.0871984413960089
